2017-02-25 11:31:08,524	INFO	main	<module>	Line:13	app started
2017-02-25 12:05:01,711	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:05:01] "GET /account/1/654f3bea3c617bbf71bd048902a3e28d HTTP/1.1" 200 -
2017-02-25 12:05:11,817	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:05:11] "GET /account/2/654f3bea3c617bbf71bd048902a3e28d HTTP/1.1" 200 -
2017-02-25 12:06:59,711	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:06:59] "GET /account/summary/9fb26fd958098dc40805db8153f4201d HTTP/1.1" 200 -
2017-02-25 12:08:19,929	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:08:19] "GET /account/1/9fb26fd958098dc40805db8153f4201d HTTP/1.1" 200 -
2017-02-25 12:08:26,521	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:08:26] "GET /account/1/9fb26fd958098dc40805db8153f4201d HTTP/1.1" 200 -
2017-02-25 12:08:42,745	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:08:42] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-25 12:08:42,781	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:08:42] "POST /login/ HTTP/1.1" 200 -
2017-02-25 12:08:42,978	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:08:42] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:21:13,532	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:21:13] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:22:17,279	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:22:17] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:24:17,174	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:24:17] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:25:55,257	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:25:55] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:26:07,119	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:26:07] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:27:08,133	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:27:08] "GET /account/borrow/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:27:10,933	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:27:10] "GET /account/summary/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:27:13,193	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:27:13] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:28:45,382	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:28:45] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:29:05,898	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:29:05] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:29:13,208	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:29:13] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:29:42,520	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:29:42] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:30:12,319	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:30:12] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:30:36,176	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:30:36] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:30:46,280	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:30:46] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:32:18,868	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:32:18] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:32:37,923	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:32:37] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:32:48,472	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:32:48] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:32:51,749	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:32:51] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:35:53,034	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:35:53] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:35:54,790	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:35:54] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:36:04,133	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:36:04] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:36:23,348	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:36:23] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:36:27,286	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:36:27] "GET /account/1/61b463d688ba44fcc85a56bc7fa4d3f1 HTTP/1.1" 200 -
2017-02-25 12:36:39,316	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:36:39] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-25 12:36:39,343	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:36:39] "POST /login/ HTTP/1.1" 200 -
2017-02-25 12:36:41,645	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:36:41] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-25 12:36:41,678	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:36:41] "POST /login/ HTTP/1.1" 200 -
2017-02-25 12:36:41,905	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:36:41] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:37:21,132	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:37:21] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:38:38,506	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:38:38] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:38:54,492	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:38:54] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:38:56,446	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:38:56] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:39:11,786	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:39:11] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:39:21,452	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:39:21] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:39:41,591	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:39:41] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:40:09,112	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:40:09] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:40:24,301	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:40:24] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:40:40,702	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:40:40] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:40:52,014	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:40:52] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:41:08,660	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:41:08] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:41:34,211	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:41:34] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:41:40,856	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:41:40] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:42:09,132	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:42:09] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:42:15,250	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:42:15] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:42:38,498	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:42:38] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:43:09,768	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:43:09] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:43:16,187	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:43:16] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:43:28,004	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:43:28] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:44:44,292	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:44:44] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:44:59,006	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:44:59] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:45:15,138	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:45:15] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:45:29,299	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:45:29] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:45:43,775	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:45:43] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:46:55,006	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:46:55] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:47:03,766	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:47:03] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:47:18,014	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:47:18] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:47:24,515	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:47:24] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:49:48,462	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:49:48] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:50:12,163	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:50:12] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:50:40,526	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:50:40] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:50:58,194	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:50:58] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:51:28,488	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:51:28] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:33,828	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:33] "OPTIONS /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:33,838	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:33] "OPTIONS /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:33,850	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:33] "OPTIONS /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:33,860	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:33] "OPTIONS /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:33,869	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:33] "OPTIONS /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:33,875	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:33] "OPTIONS /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:34,112	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:34] "POST /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:34,222	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:34] "POST /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:34,330	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:34] "POST /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:34,625	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:34] "POST /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:34,943	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:34] "POST /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:35,033	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:35] "POST /account/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:37,363	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:37] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
2017-02-25 12:52:43,679	INFO	_internal	_log	Line:87	192.168.99.1 - - [25/Feb/2017 12:52:43] "GET /account/1/da585a8954902a9399a2890cec473c91 HTTP/1.1" 200 -
